endTime,artistName,trackName,msPlayed
5/9/19 17:22,The Chainsmokers,Do You Mean (feat. Ty Dolla $ign & bülow),193175
5/9/19 17:24,KYLE,Hey Julie! (feat. Lil Yachty),156442
5/9/19 17:27,Dennis Lloyd,Never Go Back,175333
5/9/19 17:30,Marshmello,Here With Me,156346
5/9/19 17:33,Ariana Grande,7 rings,178626
5/9/19 17:36,Jonas Brothers,Sucker,181040
5/9/19 17:39,Tom Walker,Just You and I,174982
5/9/19 17:42,Panic! At The Disco,"Hey Look Ma, I Made It",169666
5/9/19 17:45,Dan Talevski,If I Ain't Got You,177850
5/9/19 17:48,Ariana Grande,"break up with your girlfriend, i'm bored",190440
5/9/19 17:50,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),163804
5/9/19 17:55,Sean Kingston,Peace of Mind,265899
5/9/19 17:58,Lizzo,Truth Hurts,173325
5/9/19 18:01,Felix Cartal,Love Me,194871
5/9/19 18:05,Why Don't We,I Don't Belong In This Club,222620
5/9/19 18:07,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",158027
5/9/19 18:08,Bebe Rexha,Last Hurrah,53123
5/10/19 13:49,Saba,BUSY / SIRENS,329541
5/10/19 13:51,Saba,LOGOUT,150108
5/10/19 13:55,Saba,GREY,240506
5/10/19 13:59,Saba,SMILE,208720
5/10/19 14:02,Saba,HEAVEN ALL AROUND ME,212840
5/10/19 14:10,Saba,PROM / KING,451615
5/10/19 14:12,Saba,BROKEN GIRLS,116316
5/10/19 14:20,Anderson .Paak,Come Home (feat. André 3000),266812
5/10/19 14:25,Anderson .Paak,Make It Better (feat. Smokey Robinson),219332
5/10/19 14:31,Anderson .Paak,Reachin' 2 Much (feat. Lalah Hathaway),355492
5/10/19 14:38,Anderson .Paak,Winners Circle,209237
5/10/19 14:40,Anderson .Paak,Good Heels (feat. Jazmine Sullivan),98249
5/10/19 14:43,Anderson .Paak,Yada Yada,207687
5/10/19 14:47,Anderson .Paak,King James,197963
5/10/19 14:51,Anderson .Paak,Chosen One (feat. Sonyae Elise),245412
5/10/19 14:55,Anderson .Paak,Jet Black (feat. Brandy),208395
5/10/19 14:59,Anderson .Paak,Twilight,196221
5/10/19 15:01,Anderson .Paak,What Can We Do? (feat. Nate Dogg),176036
5/10/19 15:05,Anderson .Paak,Room in Here (feat. The Game & Sonyae Elise),239173
5/10/19 15:07,Noname,Ace,117617
5/11/19 14:28,Billie Eilish,bad guy,131648
5/11/19 14:29,Billie Eilish,bury a friend,34069
5/11/19 14:30,Billie Eilish,when the party's over,57429
5/11/19 14:32,Billie Eilish,party favor,100117
5/11/19 14:35,Billie Eilish,ocean eyes,174997
5/12/19 18:12,Saba,BUSY / SIRENS,329541
5/12/19 18:16,Saba,Stoney,211296
5/12/19 18:19,Saba,Stay Right Here,210133
5/12/19 18:20,Saba,Excited,71017
5/14/19 11:23,Carly Rae Jepsen,Too Much,197093
5/14/19 11:24,Carly Rae Jepsen,Julien,560
5/14/19 16:23,Carly Rae Jepsen,Too Much,197093
5/14/19 16:23,Carly Rae Jepsen,Julien,16602
5/16/19 13:52,Black Belt Eagle Scout,Just Lie Down,241946
5/16/19 13:54,PUP,Old Wounds,139626
5/16/19 13:59,Black Belt Eagle Scout,Yard,250039
5/16/19 14:03,Black Belt Eagle Scout,I Don't Have You In My Life,263667
5/16/19 14:07,Black Belt Eagle Scout,Keyboard,230836
5/16/19 14:10,Black Belt Eagle Scout,Mother of My Children,184231
5/16/19 14:14,Black Belt Eagle Scout,"Sam, A Dream",273687
5/16/19 14:18,PUP,Pine Point,240853
5/16/19 14:30,Black Belt Eagle Scout,Indians Never Die,270871
5/16/19 14:37,Black Belt Eagle Scout,Soft Stud,368063
5/16/19 14:40,Julia Jacklin,Pressure To Party,182306
5/16/19 14:42,Julia Jacklin,You Were Right,142386
5/16/19 14:46,Julia Jacklin,When The Family Flies In,240026
5/16/19 14:49,Julia Jacklin,Head Alone,178986
5/16/19 14:55,Julia Jacklin,Turn Me Down,349626
5/16/19 15:00,Julia Jacklin,Don't Know How To Keep Loving You,332986
5/16/19 15:36,Julia Jacklin,Comfort,77643
5/16/19 15:41,Julia Jacklin,Body,307613
5/16/19 15:44,Julia Jacklin,Head Alone,178986
5/16/19 15:47,Julia Jacklin,Pressure To Party,182306
5/16/19 15:53,Julia Jacklin,Don't Know How To Keep Loving You,332986
5/16/19 15:57,Julia Jacklin,When The Family Flies In,240026
5/16/19 16:13,Julia Jacklin,Convention,196106
5/16/19 16:18,Julia Jacklin,Good Guy,251880
5/16/19 16:20,Julia Jacklin,You Were Right,142386
5/16/19 16:26,Julia Jacklin,Turn Me Down,349626
5/16/19 16:29,Julia Jacklin,Comfort,187773
5/16/19 16:33,PUP,Morbid Stuff,164600
5/16/19 16:37,PUP,Kids,210160
5/16/19 16:39,PUP,Free at Last,154813
5/16/19 17:28,PUP,Scorpion Hill,11536
5/16/19 17:28,PUP,See You at Your Funeral,220133
5/16/19 21:51,Julia Jacklin,Body,307613
5/16/19 21:54,Julia Jacklin,Head Alone,178986
5/16/19 21:57,Julia Jacklin,Pressure To Party,182306
5/16/19 22:03,Julia Jacklin,Don't Know How To Keep Loving You,332986
5/16/19 22:07,Julia Jacklin,When The Family Flies In,240026
5/16/19 22:10,Julia Jacklin,Convention,196106
5/16/19 22:14,Julia Jacklin,Good Guy,251880
5/16/19 22:16,Julia Jacklin,You Were Right,142386
5/16/19 22:22,Julia Jacklin,Turn Me Down,349626
5/16/19 22:25,Julia Jacklin,Comfort,187773
5/17/19 10:10,PUP,Morbid Stuff,164600
5/17/19 10:14,PUP,Kids,210160
5/17/19 10:17,PUP,Free at Last,154813
5/17/19 10:20,PUP,See You at Your Funeral,220133
5/17/19 10:25,PUP,Scorpion Hill,308133
5/17/19 10:28,PUP,Closure,188413
5/17/19 10:31,PUP,"Bloody Mary, Kate and Ashley",161009
5/17/19 21:07,PUP,Scorpion Hill,308133
5/17/19 21:10,PUP,Closure,188413
5/17/19 21:13,PUP,"Bloody Mary, Kate and Ashley",164040
5/17/19 21:16,PUP,Sibling Rivalry,207840
5/17/19 21:19,PUP,Full Blown Meltdown,152973
5/17/19 21:22,PUP,Bare Hands,215306
5/17/19 21:26,PUP,City,231866
5/17/19 21:28,PUP,Morbid Stuff,1021
5/17/19 21:30,PUP,Morbid Stuff,164600
5/17/19 21:34,PUP,Kids,210160
5/17/19 21:35,PUP,Free at Last,61955
5/18/19 13:40,PUP,Morbid Stuff,164600
5/18/19 13:44,PUP,Kids,210160
5/18/19 13:46,PUP,Free at Last,154813
5/18/19 13:50,PUP,See You at Your Funeral,220133
5/18/19 13:55,PUP,Scorpion Hill,308133
5/18/19 13:58,PUP,Closure,188413
5/18/19 14:01,PUP,"Bloody Mary, Kate and Ashley",164040
5/18/19 14:04,PUP,Sibling Rivalry,207840
5/18/19 14:07,PUP,Full Blown Meltdown,152973
5/18/19 14:10,PUP,Bare Hands,215306
5/18/19 14:11,PUP,City,54482
5/19/19 12:56,The Avett Brothers,Geraldine,97293
5/19/19 13:00,The Avett Brothers,February Seven,255013
5/19/19 13:03,The Avett Brothers,Do You Love Him,183160
5/19/19 13:08,The Avett Brothers,Open Ended Life,291040
5/19/19 13:11,The Avett Brothers,St. Joseph's,202333
5/19/19 13:16,The Avett Brothers,Salina,284040
5/19/19 13:17,The Avett Brothers,Smoke In Our Lights,68141
5/19/19 23:02,The Avett Brothers,Smoke In Our Lights,272480
5/19/19 23:03,The Avett Brothers,Winter In My Heart,53078
5/19/19 23:09,The Avett Brothers,Pretty Girl from Chile,342760
5/19/19 23:13,The Avett Brothers,Fisher Road To Hollywood,263093
5/19/19 23:17,The Avett Brothers,The Once And Future Carpenter,217423
5/20/19 17:17,PUP,Scorpion Hill,308133
5/20/19 17:20,PUP,Closure,188413
5/20/19 17:23,PUP,"Bloody Mary, Kate and Ashley",164040
5/20/19 17:26,PUP,Sibling Rivalry,207840
5/20/19 17:29,PUP,Full Blown Meltdown,152973
5/20/19 17:32,PUP,Bare Hands,215306
5/20/19 17:36,PUP,City,231866
5/20/19 17:45,PUP,Morbid Stuff,164600
5/20/19 17:48,PUP,Kids,210160
5/20/19 17:50,PUP,Free at Last,101634
5/20/19 21:27,Black Belt Eagle Scout,Soft Stud,368063
5/20/19 21:31,Black Belt Eagle Scout,Indians Never Die,270871
5/20/19 21:35,Black Belt Eagle Scout,Keyboard,230836
5/20/19 21:39,Black Belt Eagle Scout,Mother of My Children,184231
5/20/19 21:43,Black Belt Eagle Scout,Yard,250039
5/20/19 21:47,Black Belt Eagle Scout,I Don't Have You In My Life,263667
5/20/19 21:51,Black Belt Eagle Scout,Just Lie Down,241946
5/20/19 21:56,Black Belt Eagle Scout,"Sam, A Dream",273687
5/20/19 22:03,Black Belt Eagle Scout,Soft Stud,368063
5/20/19 22:07,Black Belt Eagle Scout,Indians Never Die,270871
5/20/19 22:11,Black Belt Eagle Scout,Keyboard,230836
5/20/19 22:14,Black Belt Eagle Scout,Mother of My Children,184231
5/20/19 22:18,Black Belt Eagle Scout,Yard,250039
5/20/19 22:23,Black Belt Eagle Scout,I Don't Have You In My Life,263667
5/20/19 22:28,Black Belt Eagle Scout,Just Lie Down,240098
5/21/19 11:34,PUP,"Bloody Mary, Kate and Ashley",164040
5/21/19 11:37,PUP,Sibling Rivalry,207840
5/21/19 11:38,PUP,Full Blown Meltdown,12973
5/21/19 11:40,PUP,Free at Last,154813
5/21/19 11:44,PUP,See You at Your Funeral,220133
5/21/19 11:49,PUP,Scorpion Hill,308133
5/21/19 11:52,PUP,Closure,188413
5/21/19 11:52,PUP,"Bloody Mary, Kate and Ashley",8634
5/23/19 0:29,Black Belt Eagle Scout,Soft Stud,7637
5/23/19 0:32,PUP,Morbid Stuff,164600
5/23/19 0:35,PUP,Kids,210160
5/23/19 0:38,PUP,Free at Last,154813
5/23/19 0:41,PUP,See You at Your Funeral,220133
5/23/19 0:46,PUP,Scorpion Hill,308133
5/23/19 0:50,PUP,Closure,188413
5/23/19 0:52,PUP,"Bloody Mary, Kate and Ashley",164040
5/23/19 0:56,PUP,Sibling Rivalry,207840
5/23/19 0:58,PUP,Full Blown Meltdown,152973
5/23/19 1:02,PUP,Bare Hands,215306
5/23/19 1:42,PUP,City,72594
5/23/19 1:48,Black Belt Eagle Scout,Soft Stud,368063
5/23/19 1:53,Black Belt Eagle Scout,Indians Never Die,270871
5/23/19 1:57,Black Belt Eagle Scout,Keyboard,230836
5/23/19 2:00,Black Belt Eagle Scout,Mother of My Children,184231
5/23/19 2:04,Black Belt Eagle Scout,Yard,250039
5/23/19 2:08,Black Belt Eagle Scout,I Don't Have You In My Life,263667
5/23/19 2:12,Black Belt Eagle Scout,Just Lie Down,241946
5/23/19 11:57,Black Belt Eagle Scout,"Sam, A Dream",108254
5/23/19 12:03,Black Belt Eagle Scout,Soft Stud,368063
5/23/19 12:08,Black Belt Eagle Scout,Indians Never Die,270871
5/23/19 12:12,Black Belt Eagle Scout,Keyboard,230836
5/23/19 12:15,Black Belt Eagle Scout,Mother of My Children,184231
5/23/19 12:18,Black Belt Eagle Scout,Yard,210744
5/23/19 19:45,Black Belt Eagle Scout,Mother of My Children,184231
5/23/19 19:49,Black Belt Eagle Scout,Yard,250039
5/23/19 19:53,Black Belt Eagle Scout,I Don't Have You In My Life,263667
5/23/19 19:57,Black Belt Eagle Scout,Just Lie Down,241946
5/23/19 19:59,Black Belt Eagle Scout,"Sam, A Dream",89640
5/23/19 21:28,The Decemberists,The Crane Wife 3,257924
5/23/19 21:36,The Decemberists,The Island: Come And See/The Landlord's Daughter/You'll Not Feel The Drowning - Medley,470331
5/24/19 23:00,The Decemberists,The Island: Come And See/The Landlord's Daughter/You'll Not Feel The Drowning - Medley,275781
5/24/19 23:01,The Decemberists,Yankee Bayonet (I Will Be Home Then),44752
5/27/19 12:26,The Decemberists,Yankee Bayonet (I Will Be Home Then),214203
5/27/19 12:32,The Decemberists,O Valencia!,228819
5/27/19 12:45,The Decemberists,The Perfect Crime #2,310830
5/27/19 14:59,Black Belt Eagle Scout,Soft Stud,368063
5/27/19 15:03,Black Belt Eagle Scout,Indians Never Die,270871
5/27/19 15:07,Black Belt Eagle Scout,Keyboard,230836
5/27/19 15:10,Black Belt Eagle Scout,Mother of My Children,184231
5/27/19 15:14,Black Belt Eagle Scout,Yard,250039
5/27/19 15:19,Black Belt Eagle Scout,I Don't Have You In My Life,263667
5/27/19 15:23,Black Belt Eagle Scout,Just Lie Down,241946
5/27/19 15:27,Black Belt Eagle Scout,"Sam, A Dream",273687
5/27/19 15:33,Black Belt Eagle Scout,Soft Stud,368063
5/27/19 15:37,Black Belt Eagle Scout,Indians Never Die,168040
5/27/19 15:39,PUP,My Life Is Over and I Couldn't Be Happier,146493
5/27/19 15:42,PUP,Can't Win,187053
5/27/19 15:45,PUP,"If This Tour Doesn't Kill You, I Will",138813
5/27/19 15:48,PUP,Sleep In The Heat,201520
5/27/19 15:52,PUP,Familiar Patterns,219840
5/27/19 15:54,PUP,DVP,148893
5/27/19 15:58,PUP,The Coast,233213
5/27/19 16:01,PUP,Doubts,180346
5/27/19 16:03,PUP,Old Wounds,139626
5/27/19 16:07,PUP,Pine Point,240853
5/27/19 16:13,Julia Jacklin,Turn Me Down,349626
5/27/19 16:17,Julia Jacklin,When The Family Flies In,240026
5/27/19 16:20,Julia Jacklin,Convention,196106
5/27/19 16:23,Julia Jacklin,Head Alone,178986
5/27/19 16:26,Julia Jacklin,You Were Right,142386
5/27/19 16:29,Julia Jacklin,Comfort,187773
5/27/19 16:34,Julia Jacklin,Body,307613
5/27/19 16:37,Julia Jacklin,Pressure To Party,182306
5/27/19 16:43,Julia Jacklin,Don't Know How To Keep Loving You,332986
5/27/19 16:47,Julia Jacklin,Good Guy,251880
5/27/19 16:51,PUP,Kids,28520
5/27/19 16:51,PUP,See You at Your Funeral,220133
5/28/19 11:31,The Avett Brothers,I Wish I Was,346393
5/28/19 11:36,The Avett Brothers,No Hard Feelings,314680
5/28/19 11:38,The Avett Brothers,Head Full Of Doubt/Road Full Of Promise,86748
5/29/19 22:19,Julia Jacklin,Body,307613
5/29/19 22:21,Julia Jacklin,Head Alone,4206
5/29/19 22:24,PUP,Morbid Stuff,164600
5/29/19 22:27,PUP,Kids,210160
5/29/19 22:30,PUP,Free at Last,154813
5/29/19 22:31,PUP,See You at Your Funeral,48282
5/30/19 17:02,PUP,Scorpion Hill,308133
5/30/19 17:05,PUP,Bare Hands,215306
5/30/19 17:09,PUP,Sibling Rivalry,207840
5/30/19 17:12,PUP,Closure,188413
5/30/19 17:15,PUP,"Bloody Mary, Kate and Ashley",164040
5/30/19 17:17,PUP,Full Blown Meltdown,152973
5/30/19 17:21,Black Belt Eagle Scout,Yard,250039
5/30/19 17:25,PUP,City,199256
5/31/19 10:23,The Avett Brothers,Swept Away [Sentimental Version],254920
5/31/19 10:25,The Avett Brothers,Hard Worker,125346
5/31/19 10:29,The Avett Brothers,Another Is Waiting,1621
5/31/19 10:29,The Avett Brothers,I Never Knew You,8918
5/31/19 10:29,The Avett Brothers,Signs,222626
5/31/19 10:34,The Avett Brothers,The Lowering (A Sad Day in Greenvilletown),303026
5/31/19 10:34,The Avett Brothers,Laser Pants,6062
5/31/19 10:37,The Avett Brothers,Incomplete And Insecure,155973
5/31/19 10:47,The Avett Brothers,Die Die Die,170866
5/31/19 10:48,The Avett Brothers,Victims Of Life,7818
5/31/19 10:52,The Avett Brothers,Sorry Man,284386
5/31/19 10:54,The Avett Brothers,Signs,77182
6/4/19 13:58,Blaketheman1000,Kathy,142000
6/4/19 14:00,Bad Kids,Pensive,155428
6/4/19 14:02,Lomelda,Bust,91989
6/4/19 14:05,Okey Dokey,Threw My Love Away,211893
6/4/19 14:08,Rosie Tucker,Spinster Cycle,145813
6/4/19 14:11,gobbinjr,afraid of me,167949
6/4/19 14:15,LAUNDER,Powder,270014
6/4/19 14:18,Being Dead,Hot Car,176126
6/4/19 14:21,Jelly Boy,Give Up And Gamble,186967
6/4/19 14:24,Justus Proffit,Solidified,155600
6/4/19 14:27,Chappaqua Wrestling,Cry Every Time,205949
6/4/19 14:31,Junodream,Terrible Things That Could Happen,191946
6/4/19 14:33,Eyedress,Stay Calm,154490
6/4/19 14:36,The Love Language,Bees,164590
6/4/19 14:39,Pottery,Lady Solinas,197880
6/4/19 14:45,Rigby,Headache,334361
6/4/19 14:48,Cherry Pickles,It Will All End in Tears,178427
6/4/19 14:51,Sports Team,M5,217798
6/4/19 14:54,Foliage,Be Transparent,183070
6/4/19 14:58,Far Caspian,Conversations,199720
6/4/19 15:01,FUR,Him and Her,165786
6/4/19 15:03,Personal Trainer,The Industry,149000
6/4/19 15:07,Andrew Younker,Thankful,223378
6/4/19 15:10,illuminati hotties,I Wanna Keep Yr Dog,178948
6/4/19 15:14,Worn-Tin,Chartreuse,256069
6/4/19 15:18,SASAMI,Morning Comes,263786
6/4/19 15:22,Versing,Tethered,198106
6/4/19 15:22,Say Sue Me,At The End Of The Road,26876
6/6/19 20:20,Lucy Dacus,Night Shift,391829
6/6/19 20:23,Lucy Dacus,The Shell,2125
6/6/19 20:23,Lucy Dacus,Addictions,204125
6/7/19 10:23,Lucy Dacus,The Shell,275727
6/7/19 10:27,Lucy Dacus,Nonbeliever,220019
6/7/19 10:32,Lucy Dacus,Yours & Mine,314497
6/7/19 10:35,Lucy Dacus,Body to Flame,185966
6/7/19 10:45,Lucy Dacus,Timefighter,348590
6/7/19 10:49,Lucy Dacus,Next of Kin,246576
6/7/19 10:57,Lucy Dacus,Pillar of Truth,434409
6/7/19 11:01,Lucy Dacus,Historians,236482
6/7/19 11:04,Lucy Dacus,I Don't Wanna Be Funny Anymore,163292
6/7/19 11:08,Lucy Dacus,Troublemaker Doppelgänger,261548
6/7/19 11:12,Lucy Dacus,"Green Eyes, Red Face",218835
6/7/19 11:16,Lucy Dacus,Strange Torpedo,264386
6/7/19 11:20,Lucy Dacus,Dream State...,210613
6/7/19 11:23,Lucy Dacus,Trust,210426
6/7/19 11:31,Lucy Dacus,Map On A Wall,448472
6/7/19 11:34,Lucy Dacus,Direct Address,199536
6/7/19 11:37,Lucy Dacus,...Familiar Place,175777
6/7/19 11:46,Max García Conover,New Sweden,281024
6/7/19 11:49,Max García Conover,Grand Marquis,178975
6/7/19 11:52,Max García Conover,Same Deer,180000
6/7/19 11:54,Max García Conover,Fire on I295,175160
6/7/19 11:57,Max García Conover,On the Street After the Show,157345
6/7/19 12:00,Max García Conover,Neighbor Joe,171309
6/7/19 12:03,Max García Conover,Another Traveling Salesman,207118
6/7/19 12:07,Max García Conover,Gone,205223
6/7/19 12:09,Max García Conover,Tiny Horses,108843
6/7/19 12:12,Max García Conover,Motorhome,203132
6/7/19 12:17,Max García Conover,Abigail for a While,308980
6/7/19 12:20,Max García Conover,Self Portrait,149291
6/7/19 12:23,Black Belt Eagle Scout,Mother of My Children,184231
6/7/19 12:28,Black Belt Eagle Scout,I Don't Have You In My Life,263667
6/7/19 12:32,Black Belt Eagle Scout,Indians Never Die,270871
6/7/19 12:36,Black Belt Eagle Scout,Just Lie Down,241946
6/7/19 12:42,Julia Jacklin,Turn Me Down,349626
6/7/19 12:46,PUP,Sleep In The Heat,201520
6/7/19 12:50,Julia Jacklin,When The Family Flies In,240026
6/7/19 12:52,PUP,DVP,148893
6/7/19 12:54,PUP,Old Wounds,139626
6/7/19 12:58,PUP,Familiar Patterns,219840
6/7/19 13:00,PUP,"If This Tour Doesn't Kill You, I Will",138813
6/7/19 13:04,Black Belt Eagle Scout,Keyboard,230836
6/7/19 13:07,PUP,My Life Is Over and I Couldn't Be Happier,146493
6/7/19 13:12,Julia Jacklin,Don't Know How To Keep Loving You,332986
6/7/19 13:17,Black Belt Eagle Scout,"Sam, A Dream",273687
6/7/19 13:19,PUP,Free at Last,154813
6/7/19 13:26,Black Belt Eagle Scout,Soft Stud,368063
6/7/19 13:29,PUP,See You at Your Funeral,220133
6/7/19 13:32,PUP,Can't Win,187053
6/7/19 13:36,PUP,The Coast,233213
6/7/19 13:40,PUP,Kids,210160
6/7/19 13:44,PUP,Pine Point,240853
6/7/19 13:47,PUP,Bare Hands,215306
6/7/19 13:50,PUP,Doubts,180346
6/7/19 13:53,Julia Jacklin,You Were Right,142386
6/7/19 13:56,Julia Jacklin,Head Alone,178986
6/7/19 13:59,Julia Jacklin,Pressure To Party,182306
6/7/19 14:03,Black Belt Eagle Scout,Yard,250039
6/7/19 14:06,Julia Jacklin,Comfort,187773
6/7/19 14:09,Julia Jacklin,Convention,196106
6/7/19 14:15,Julia Jacklin,Body,307613
6/7/19 14:19,Julia Jacklin,Good Guy,251880
6/7/19 14:22,PUP,Sibling Rivalry,207840
6/7/19 14:25,PUP,Morbid Stuff,164600
6/7/19 14:30,PUP,Scorpion Hill,308133
6/7/19 14:33,PUP,Full Blown Meltdown,152973
6/7/19 14:37,PUP,City,231866
6/7/19 14:39,PUP,"Bloody Mary, Kate and Ashley",164040
6/7/19 14:42,PUP,Closure,188413
6/7/19 15:19,PUP,Doubts,180346
6/7/19 15:23,Black Belt Eagle Scout,Just Lie Down,241946
6/7/19 15:25,PUP,DVP,148893
6/7/19 15:29,Julia Jacklin,Turn Me Down,248046
6/7/19 21:49,Black Belt Eagle Scout,Soft Stud,368063
6/7/19 21:54,Black Belt Eagle Scout,Indians Never Die,270871
6/7/19 22:04,Black Belt Eagle Scout,Keyboard,230836
6/7/19 22:07,Black Belt Eagle Scout,Mother of My Children,184231
6/7/19 22:12,Black Belt Eagle Scout,Yard,250039
6/7/19 22:16,Black Belt Eagle Scout,Just Lie Down,30450
6/7/19 22:16,Black Belt Eagle Scout,I Don't Have You In My Life,263667
6/8/19 11:25,Black Belt Eagle Scout,Just Lie Down,6571
6/8/19 11:31,Black Belt Eagle Scout,"Sam, A Dream",273687
6/8/19 11:34,Julia Jacklin,Pressure To Party,182306
6/8/19 11:38,Courtney Barnett,City Looks Pretty,281586
6/8/19 11:41,PUP,Free at Last,154813
6/8/19 11:44,Haley Heynderickx,Oom Sha La La,177339
6/8/19 11:46,Julia Jacklin,You Were Right,142386
6/8/19 11:50,Better Oblivion Community Center,Dylan Thomas,216786
6/8/19 23:49,Courtney Barnett,Sunday Roast,19367
6/8/19 23:54,Courtney Barnett,Hopefulessness,288440
6/8/19 23:57,Lizzo,Cuz I Love You,179978
6/9/19 0:02,Courtney Barnett,City Looks Pretty,281586
6/9/19 0:06,Courtney Barnett,Charity,250120
6/9/19 0:10,Courtney Barnett,Need A Little Time,238253
6/9/19 0:12,Courtney Barnett,"Nameless, Faceless",100666
6/9/19 2:34,Lizzo,Boys,55061
6/9/19 2:39,Armani White,Onederful,282279
6/9/19 2:40,Sam Spiegel,To Whom It May Concern,80356
6/9/19 2:43,DJ Shadow,Nobody Speak,195965
6/9/19 2:46,Leikeli47,Attitude,159353
6/9/19 2:50,Handsome Boy Modeling School,Holy Calamity [Bear Witness II],229290
6/9/19 13:34,Handsome Boy Modeling School,Holy Calamity [Bear Witness II],12635
6/9/19 13:35,Ra Ra Riot,Can You Tell,1261
6/9/19 13:38,The Avett Brothers,Talk on Indolence,219640
6/9/19 13:48,The Avett Brothers,Pretty Girl from Feltre,332453
6/9/19 13:52,The Avett Brothers,Colorshow,237973
6/9/19 13:59,The Avett Brothers,Distraction #74,147600
6/9/19 14:02,The Avett Brothers,Sixteen in July,174986
6/9/19 14:06,The Avett Brothers,"Left on Laura, Left on Lisa",239866
6/9/19 14:08,The Avett Brothers,A Lover Like You,154173
6/9/19 14:12,The Avett Brothers,Pretend Love,239093
6/9/19 14:15,The Avett Brothers,Matrimony,170280
6/9/19 14:20,The Avett Brothers,The Lowering (A Sad Day in Greenvilletown),303026
6/9/19 14:23,The Avett Brothers,The Fall,184520
6/9/19 14:26,The Avett Brothers,Dancing Daze,187186
6/9/19 14:30,The Avett Brothers,Famous Flower of Manhattan,232453
6/9/19 14:35,The Avett Brothers,40 East,278133
6/9/19 14:37,The Avett Brothers,Gimmeakiss,133840
6/9/19 14:56,The Avett Brothers,Denouncing November Blue (Uneasy Writer),217106
6/9/19 15:03,The Avett Brothers,Four Thieves Gone,398036
6/9/19 15:09,Black Belt Eagle Scout,Soft Stud,368063
6/9/19 15:13,Black Belt Eagle Scout,Indians Never Die,270871
6/9/19 15:17,Black Belt Eagle Scout,Keyboard,230836
6/9/19 15:20,Black Belt Eagle Scout,Mother of My Children,184231
6/9/19 15:25,Black Belt Eagle Scout,Yard,250039
6/9/19 15:29,Black Belt Eagle Scout,I Don't Have You In My Life,263667
6/9/19 15:33,Black Belt Eagle Scout,Just Lie Down,241946
6/9/19 15:38,Black Belt Eagle Scout,"Sam, A Dream",273687
6/9/19 15:42,Haley Heynderickx,Drinking Song,194808
6/9/19 15:45,Haley Heynderickx,First I'm Sorry,229738
6/9/19 15:49,Haley Heynderickx,Fish Eyes,241885
6/9/19 15:53,Haley Heynderickx,Sane,193337
6/9/19 16:23,Julia Jacklin,Body,92804
6/9/19 20:57,PUP,Morbid Stuff,164600
6/9/19 21:00,PUP,Kids,210160
6/9/19 21:03,PUP,Free at Last,154813
6/9/19 21:07,PUP,See You at Your Funeral,220133
6/9/19 21:12,PUP,Scorpion Hill,308133
